source_id,slug,title,corpus,open
jw-letter-1789a-26-to-walter-churchey,jw/letters/1789a/26-to-walter-churchey,A 26 To Walter Churchey,jw-letters,True
jw-letter-1789a-27-to-susanna-knapp,jw/letters/1789a/27-to-susanna-knapp,A 27 To Susanna Knapp,jw-letters,True
jw-letter-1789a-28-to-john-taylor,jw/letters/1789a/28-to-john-taylor,A 28 To John Taylor,jw-letters,True
jw-letter-1789a-29-to-mr-john-taylor,jw/letters/1789a/29-to-mr-john-taylor,A 29 To Mr John Taylor,jw-letters,True
jw-letter-1789a-30-to-rachel-jones,jw/letters/1789a/30-to-rachel-jones,A 30 To Rachel Jones,jw-letters,True
jw-letter-1789a-31-to-adam-clarke,jw/letters/1789a/31-to-adam-clarke,A 31 To Adam Clarke,jw-letters,True
jw-letter-1789a-32-to-richard-rodda,jw/letters/1789a/32-to-richard-rodda,A 32 To Richard Rodda,jw-letters,True
jw-letter-1789a-33-to-mrs-bowman,jw/letters/1789a/33-to-mrs-bowman,A 33 To Mrs Bowman,jw-letters,True
jw-letter-1789a-34-to-certain-persons-in-dublin,jw/letters/1789a/34-to-certain-persons-in-dublin,A 34 To Certain Persons In Dublin,jw-letters,True
jw-letter-1789a-35-to-harriet-lewis,jw/letters/1789a/35-to-harriet-lewis,A 35 To Harriet Lewis,jw-letters,True
jw-letter-1789a-36-to-thomas-wride,jw/letters/1789a/36-to-thomas-wride,A 36 To Thomas Wride,jw-letters,True
jw-letter-1789a-37-to-mrs-cock,jw/letters/1789a/37-to-mrs-cock,A 37 To Mrs Cock,jw-letters,True
jw-letter-1789a-38-to-peard-dickinson,jw/letters/1789a/38-to-peard-dickinson,A 38 To Peard Dickinson,jw-letters,True
jw-letter-1789a-39-to-lancelot-harrison,jw/letters/1789a/39-to-lancelot-harrison,A 39 To Lancelot Harrison,jw-letters,True
jw-letter-1789a-40-to-alexander-knox,jw/letters/1789a/40-to-alexander-knox,A 40 To Alexander Knox,jw-letters,True
jw-letter-1789a-41-to-peter-mill-joseph-thompson-and-john-stamp,jw/letters/1789a/41-to-peter-mill-joseph-thompson-and-john-stamp,A 41 To Peter Mill Joseph Thompson And John Stamp,jw-letters,True
jw-letter-1789a-42-to-henry-moore,jw/letters/1789a/42-to-henry-moore,A 42 To Henry Moore,jw-letters,True
jw-letter-1789a-43-to-zachariah-yewdall,jw/letters/1789a/43-to-zachariah-yewdall,A 43 To Zachariah Yewdall,jw-letters,True
jw-letter-1789a-44-to-mrs-armstrong,jw/letters/1789a/44-to-mrs-armstrong,A 44 To Mrs Armstrong,jw-letters,True
jw-letter-1789a-45-to-arthur-keene,jw/letters/1789a/45-to-arthur-keene,A 45 To Arthur Keene,jw-letters,True
jw-letter-1789a-46-to-samuel-bardsley,jw/letters/1789a/46-to-samuel-bardsley,A 46 To Samuel Bardsley,jw-letters,True
jw-letter-1789a-47-to-edward-coates,jw/letters/1789a/47-to-edward-coates,A 47 To Edward Coates,jw-letters,True
jw-letter-1789a-48-to-rebecca-ingram,jw/letters/1789a/48-to-rebecca-ingram,A 48 To Rebecca Ingram,jw-letters,True
jw-letter-1789a-49-to-walter-churchey,jw/letters/1789a/49-to-walter-churchey,A 49 To Walter Churchey,jw-letters,True
jw-letter-1789a-50-to-samual-bradburn,jw/letters/1789a/50-to-samual-bradburn,A 50 To Samual Bradburn,jw-letters,True
jw-letter-1789a-51-to-jonathan-crowther,jw/letters/1789a/51-to-jonathan-crowther,A 51 To Jonathan Crowther,jw-letters,True
jw-letter-1789a-52-to-mrs-armstrong,jw/letters/1789a/52-to-mrs-armstrong,A 52 To Mrs Armstrong,jw-letters,True
jw-letter-1789a-53-to-mrs-freeman,jw/letters/1789a/53-to-mrs-freeman,A 53 To Mrs Freeman,jw-letters,True
jw-letter-1789a-54-to-mrs-jane-freeman-at,jw/letters/1789a/54-to-mrs-jane-freeman-at,A 54 To Mrs Jane Freeman At,jw-letters,True
jw-letter-1789a-55-to-alexander-surer,jw/letters/1789a/55-to-alexander-surer,A 55 To Alexander Surer,jw-letters,True
jw-letter-1789a-56-to-walter-churchey,jw/letters/1789a/56-to-walter-churchey,A 56 To Walter Churchey,jw-letters,True
jw-letter-1789a-57-to-thomas-wride,jw/letters/1789a/57-to-thomas-wride,A 57 To Thomas Wride,jw-letters,True
jw-letter-1789a-58-to-mrs-mullis,jw/letters/1789a/58-to-mrs-mullis,A 58 To Mrs Mullis,jw-letters,True
jw-letter-1789a-59-to-john-bredin-londonderry-june-1-1789,jw/letters/1789a/59-to-john-bredin-londonderry-june-1-1789,A 59 To John Bredin Londonderry June 1 1789,jw-letters,True
jw-letter-1789a-60-to-the-printer-of-the-dublin-chronicle,jw/letters/1789a/60-to-the-printer-of-the-dublin-chronicle,A 60 To The Printer Of The Dublin Chronicle,jw-letters,True
jw-letter-1789a-61-to-mrs-crosby,jw/letters/1789a/61-to-mrs-crosby,A 61 To Mrs Crosby,jw-letters,True
jw-letter-1789a-62-to-george-flamank,jw/letters/1789a/62-to-george-flamank,A 62 To George Flamank,jw-letters,True
jw-letter-1789a-63-to-anne-moore,jw/letters/1789a/63-to-anne-moore,A 63 To Anne Moore,jw-letters,True
jw-letter-1789a-64-to-walter-churchey,jw/letters/1789a/64-to-walter-churchey,A 64 To Walter Churchey,jw-letters,True
jw-letter-1789a-65-to-the-publisher-of-the-dublin-chronicle,jw/letters/1789a/65-to-the-publisher-of-the-dublin-chronicle,A 65 To The Publisher Of The Dublin Chronicle,jw-letters,True
jw-letter-1789a-66-to-zachariah-yewdull,jw/letters/1789a/66-to-zachariah-yewdull,A 66 To Zachariah Yewdull,jw-letters,True
jw-letter-1789a-67-to-mr-yewdall-in-south-wynd,jw/letters/1789a/67-to-mr-yewdall-in-south-wynd,A 67 To Mr Yewdall In South Wynd,jw-letters,True
jw-letter-1789a-68-to-george-holder,jw/letters/1789a/68-to-george-holder,A 68 To George Holder,jw-letters,True
jw-letter-1789a-69-to-adam-clarke,jw/letters/1789a/69-to-adam-clarke,A 69 To Adam Clarke,jw-letters,True
jw-letter-1789a-70-to-arthur-keene,jw/letters/1789a/70-to-arthur-keene,A 70 To Arthur Keene,jw-letters,True
jw-letter-1789a-71-to-president-heath,jw/letters/1789a/71-to-president-heath,A 71 To President Heath,jw-letters,True
jw-letter-1789a-72-to-anna-and-maria-heath,jw/letters/1789a/72-to-anna-and-maria-heath,A 72 To Anna And Maria Heath,jw-letters,True
jw-letter-1789a-73-to-mrs-ingram,jw/letters/1789a/73-to-mrs-ingram,A 73 To Mrs Ingram,jw-letters,True
jw-letter-1789a-74-to-rebecca-ingram,jw/letters/1789a/74-to-rebecca-ingram,A 74 To Rebecca Ingram,jw-letters,True
jw-letter-1789a-75-to-robert-dall,jw/letters/1789a/75-to-robert-dall,A 75 To Robert Dall,jw-letters,True
jw-letter-1789a-76-to-arthur-keene,jw/letters/1789a/76-to-arthur-keene,A 76 To Arthur Keene,jw-letters,True
jw-letter-1789a-77-to-henry-moore,jw/letters/1789a/77-to-henry-moore,A 77 To Henry Moore,jw-letters,True
jw-letter-1789a-78-to-mrs-ingram,jw/letters/1789a/78-to-mrs-ingram,A 78 To Mrs Ingram,jw-letters,True
jw-letter-1789a-79-to-rebecca-ingram,jw/letters/1789a/79-to-rebecca-ingram,A 79 To Rebecca Ingram,jw-letters,True
jw-letter-1789a-80-to-arthur-keene,jw/letters/1789a/80-to-arthur-keene,A 80 To Arthur Keene,jw-letters,True
jw-letter-1789a-81-to-henry-moore,jw/letters/1789a/81-to-henry-moore,A 81 To Henry Moore,jw-letters,True
jw-letter-1789a-82-to-john-dickins,jw/letters/1789a/82-to-john-dickins,A 82 To John Dickins,jw-letters,True
jw-letter-1789a-83-to-henry-eames,jw/letters/1789a/83-to-henry-eames,A 83 To Henry Eames,jw-letters,True
jw-letter-1789a-84-to-freeborn-garrettson,jw/letters/1789a/84-to-freeborn-garrettson,A 84 To Freeborn Garrettson,jw-letters,True
jw-letter-1789a-85-to-henry-moore,jw/letters/1789a/85-to-henry-moore,A 85 To Henry Moore,jw-letters,True
jw-letter-1789a-86-to-samuel-bardsley,jw/letters/1789a/86-to-samuel-bardsley,A 86 To Samuel Bardsley,jw-letters,True
jw-letter-1789a-87-to-richard-bunt,jw/letters/1789a/87-to-richard-bunt,A 87 To Richard Bunt,jw-letters,True
jw-letter-1789b-01-to-ann-bolton,jw/letters/1789b/01-to-ann-bolton,B 01 To Ann Bolton,jw-letters,True
jw-letter-1789b-02-to-mrs-rose,jw/letters/1789b/02-to-mrs-rose,B 02 To Mrs Rose,jw-letters,True
jw-letter-1789b-03-to-sarah-rutter,jw/letters/1789b/03-to-sarah-rutter,B 03 To Sarah Rutter,jw-letters,True
jw-letter-1789b-04-to-mr------,jw/letters/1789b/04-to-mr------,B 04 To Mr      ,jw-letters,True
jw-letter-1789b-05-to-james-bogie,jw/letters/1789b/05-to-james-bogie,B 05 To James Bogie,jw-letters,True
jw-letter-1789b-06-to-mr-james-bogie-at-the,jw/letters/1789b/06-to-mr-james-bogie-at-the,B 06 To Mr James Bogie At The,jw-letters,True
jw-letter-1789b-07-to-ann-bolton,jw/letters/1789b/07-to-ann-bolton,B 07 To Ann Bolton,jw-letters,True
jw-letter-1789b-08-to-frances-godfrey,jw/letters/1789b/08-to-frances-godfrey,B 08 To Frances Godfrey,jw-letters,True
jw-letter-1789b-09-to-mrs-cock,jw/letters/1789b/09-to-mrs-cock,B 09 To Mrs Cock,jw-letters,True
jw-letter-1789b-10-to-dr-ford,jw/letters/1789b/10-to-dr-ford,B 10 To Dr Ford,jw-letters,True
jw-letter-1789b-11-to-harriet-lewis,jw/letters/1789b/11-to-harriet-lewis,B 11 To Harriet Lewis,jw-letters,True
jw-letter-1789b-12-to-sarah-mallet,jw/letters/1789b/12-to-sarah-mallet,B 12 To Sarah Mallet,jw-letters,True
jw-letter-1789b-13-to-dr-bradshaw,jw/letters/1789b/13-to-dr-bradshaw,B 13 To Dr Bradshaw,jw-letters,True
jw-letter-1789b-14-to-the-rev-dr-bradshaw,jw/letters/1789b/14-to-the-rev-dr-bradshaw,B 14 To The Rev Dr Bradshaw,jw-letters,True
jw-letter-1789b-15-to-the-methodist-preachers,jw/letters/1789b/15-to-the-methodist-preachers,B 15 To The Methodist Preachers,jw-letters,True
jw-letter-1789b-16-to-walter-churchey,jw/letters/1789b/16-to-walter-churchey,B 16 To Walter Churchey,jw-letters,True
jw-letter-1789b-17-to-edward-thomas,jw/letters/1789b/17-to-edward-thomas,B 17 To Edward Thomas,jw-letters,True
jw-letter-1789b-18-to-william-thom,jw/letters/1789b/18-to-william-thom,B 18 To William Thom,jw-letters,True
jw-letter-1789b-19-to-dr-coke,jw/letters/1789b/19-to-dr-coke,B 19 To Dr Coke,jw-letters,True
jw-letter-1789b-20-to-the-printer-of-the-bristol-gazette,jw/letters/1789b/20-to-the-printer-of-the-bristol-gazette,B 20 To The Printer Of The Bristol Gazette,jw-letters,True
jw-letter-1789b-21-to-mrs-warwick,jw/letters/1789b/21-to-mrs-warwick,B 21 To Mrs Warwick,jw-letters,True
jw-letter-1789b-22-to-the-methodist-people,jw/letters/1789b/22-to-the-methodist-people,B 22 To The Methodist People,jw-letters,True
jw-letter-1789b-23-to-mrs-armstrong,jw/letters/1789b/23-to-mrs-armstrong,B 23 To Mrs Armstrong,jw-letters,True
jw-letter-1789b-24-to-henry-moore,jw/letters/1789b/24-to-henry-moore,B 24 To Henry Moore,jw-letters,True
jw-letter-1789b-25-to-his-nephew-samuel-wesley,jw/letters/1789b/25-to-his-nephew-samuel-wesley,B 25 To His Nephew Samuel Wesley,jw-letters,True
jw-letter-1789b-26-to-henry-moore,jw/letters/1789b/26-to-henry-moore,B 26 To Henry Moore,jw-letters,True
jw-letter-1789b-27-to-henry-moore,jw/letters/1789b/27-to-henry-moore,B 27 To Henry Moore,jw-letters,True
jw-letter-1789b-28-to-the-printer-of-the-bristol-gazette,jw/letters/1789b/28-to-the-printer-of-the-bristol-gazette,B 28 To The Printer Of The Bristol Gazette,jw-letters,True
jw-letter-1789b-29-to-jonathan-brown-isle-of-man,jw/letters/1789b/29-to-jonathan-brown-isle-of-man,B 29 To Jonathan Brown Isle Of Man,jw-letters,True
jw-letter-1789b-30-to-john-mason,jw/letters/1789b/30-to-john-mason,B 30 To John Mason,jw-letters,True
jw-letter-1789b-31-to-the-printer-of-the-bristol-gazette-see-letters-,jw/letters/1789b/31-to-the-printer-of-the-bristol-gazette-see-letters-,B 31 To The Printer Of The Bristol Gazette See Letters ,jw-letters,True
jw-letter-1789b-32-to-elizabeth-baker,jw/letters/1789b/32-to-elizabeth-baker,B 32 To Elizabeth Baker,jw-letters,True
jw-letter-1789b-33-to-charles-atmore,jw/letters/1789b/33-to-charles-atmore,B 33 To Charles Atmore,jw-letters,True
jw-letter-1789b-34-to-adam-clarke,jw/letters/1789b/34-to-adam-clarke,B 34 To Adam Clarke,jw-letters,True
jw-letter-1789b-35-to-mrs-planche,jw/letters/1789b/35-to-mrs-planche,B 35 To Mrs Planche,jw-letters,True
jw-letter-1789b-36-to-laurence-frost,jw/letters/1789b/36-to-laurence-frost,B 36 To Laurence Frost,jw-letters,True
jw-letter-1789b-37-to-john-grace,jw/letters/1789b/37-to-john-grace,B 37 To John Grace,jw-letters,True
jw-letter-1789b-38-to-william-green,jw/letters/1789b/38-to-william-green,B 38 To William Green,jw-letters,True
jw-letter-1789b-39-to-richard-rodda,jw/letters/1789b/39-to-richard-rodda,B 39 To Richard Rodda,jw-letters,True
jw-letter-1789b-40-to-john-mason,jw/letters/1789b/40-to-john-mason,B 40 To John Mason,jw-letters,True
jw-letter-1789b-41-to-thomas-taylor,jw/letters/1789b/41-to-thomas-taylor,B 41 To Thomas Taylor,jw-letters,True
jw-letter-1789b-42-to-elizabeth-baker,jw/letters/1789b/42-to-elizabeth-baker,B 42 To Elizabeth Baker,jw-letters,True
jw-letter-1789b-43-to-adam-clarke,jw/letters/1789b/43-to-adam-clarke,B 43 To Adam Clarke,jw-letters,True
jw-letter-1789b-44-to-mr-----,jw/letters/1789b/44-to-mr-----,B 44 To Mr     ,jw-letters,True
jw-letter-1789b-45-to-mrs-cock,jw/letters/1789b/45-to-mrs-cock,B 45 To Mrs Cock,jw-letters,True
jw-letter-1789b-46-to-george-baldwin,jw/letters/1789b/46-to-george-baldwin,B 46 To George Baldwin,jw-letters,True
jw-letter-1789b-47-to-mrs-pawson,jw/letters/1789b/47-to-mrs-pawson,B 47 To Mrs Pawson,jw-letters,True
jw-letter-1789b-48-to-richard-rodda,jw/letters/1789b/48-to-richard-rodda,B 48 To Richard Rodda,jw-letters,True
jw-letter-1789b-49-to-mary-smith,jw/letters/1789b/49-to-mary-smith,B 49 To Mary Smith,jw-letters,True
jw-letter-1789b-50-to-his-tender-care-i-commend-you-with-all-the-fami,jw/letters/1789b/50-to-his-tender-care-i-commend-you-with-all-the-fami,B 50 To His Tender Care I Commend You With All The Fami,jw-letters,True
jw-letter-1789b-51-to-william-black,jw/letters/1789b/51-to-william-black,B 51 To William Black,jw-letters,True
jw-letter-1789b-52-to-samuel-bardsley,jw/letters/1789b/52-to-samuel-bardsley,B 52 To Samuel Bardsley,jw-letters,True
jw-letter-1789b-53-to-hannah-ball,jw/letters/1789b/53-to-hannah-ball,B 53 To Hannah Ball,jw-letters,True
jw-letter-1789b-54-to-adam-clarke,jw/letters/1789b/54-to-adam-clarke,B 54 To Adam Clarke,jw-letters,True
jw-letter-1789b-55-to-jeremiah-brettell,jw/letters/1789b/55-to-jeremiah-brettell,B 55 To Jeremiah Brettell,jw-letters,True
jw-letter-1789b-56-to-george-holder,jw/letters/1789b/56-to-george-holder,B 56 To George Holder,jw-letters,True
jw-letter-1789b-57-to-thomas-stedman,jw/letters/1789b/57-to-thomas-stedman,B 57 To Thomas Stedman,jw-letters,True
jw-letter-1789b-58-to-sarah-rutter,jw/letters/1789b/58-to-sarah-rutter,B 58 To Sarah Rutter,jw-letters,True
jw-letter-1789b-59-to-sarah-mallet,jw/letters/1789b/59-to-sarah-mallet,B 59 To Sarah Mallet,jw-letters,True
jw-letter-1789b-60-to-ann-bolton,jw/letters/1789b/60-to-ann-bolton,B 60 To Ann Bolton,jw-letters,True
jw-letter-1789b-61-to-thomas-rutherford,jw/letters/1789b/61-to-thomas-rutherford,B 61 To Thomas Rutherford,jw-letters,True
jw-letter-1789b-62-to-john-dickins,jw/letters/1789b/62-to-john-dickins,B 62 To John Dickins,jw-letters,True
jw-letter-1790a-01-to-edward-jackson,jw/letters/1790a/01-to-edward-jackson,A 01 To Edward Jackson,jw-letters,True
jw-letter-1790a-02-to-thomas-tattershall,jw/letters/1790a/02-to-thomas-tattershall,A 02 To Thomas Tattershall,jw-letters,True
jw-letter-1790a-03-to-thomas-mcgeary,jw/letters/1790a/03-to-thomas-mcgeary,A 03 To Thomas Mcgeary,jw-letters,True
jw-letter-1790a-04-to-john-mason,jw/letters/1790a/04-to-john-mason,A 04 To John Mason,jw-letters,True
jw-letter-1790a-05-to-daniel-jackson,jw/letters/1790a/05-to-daniel-jackson,A 05 To Daniel Jackson,jw-letters,True
jw-letter-1790a-06-to-thomas-rutherford,jw/letters/1790a/06-to-thomas-rutherford,A 06 To Thomas Rutherford,jw-letters,True
jw-letter-1790a-07-to-adam-clarke,jw/letters/1790a/07-to-adam-clarke,A 07 To Adam Clarke,jw-letters,True
jw-letter-1790a-08-to-john-valton,jw/letters/1790a/08-to-john-valton,A 08 To John Valton,jw-letters,True
jw-letter-1790a-09-to-freeborn-garrettson,jw/letters/1790a/09-to-freeborn-garrettson,A 09 To Freeborn Garrettson,jw-letters,True
jw-letter-1790a-10-to-thomas-morrell,jw/letters/1790a/10-to-thomas-morrell,A 10 To Thomas Morrell,jw-letters,True
jw-letter-1790a-11-to-william-horner,jw/letters/1790a/11-to-william-horner,A 11 To William Horner,jw-letters,True
jw-letter-1790a-12-to-mr-william-horner-preaching-house,jw/letters/1790a/12-to-mr-william-horner-preaching-house,A 12 To Mr William Horner Preaching House,jw-letters,True
jw-letter-1790a-13-to-adam-clarke,jw/letters/1790a/13-to-adam-clarke,A 13 To Adam Clarke,jw-letters,True
jw-letter-1790a-14-to-mrs-cock,jw/letters/1790a/14-to-mrs-cock,A 14 To Mrs Cock,jw-letters,True
jw-letter-1790a-15-to-joseph-benson,jw/letters/1790a/15-to-joseph-benson,A 15 To Joseph Benson,jw-letters,True
jw-letter-1790a-16-to-robert-carr-brackenbury,jw/letters/1790a/16-to-robert-carr-brackenbury,A 16 To Robert Carr Brackenbury,jw-letters,True
jw-letter-1790a-17-to-whom-it-may-concern,jw/letters/1790a/17-to-whom-it-may-concern,A 17 To Whom It May Concern,jw-letters,True
jw-letter-1790a-18-to-thomas-tattershall,jw/letters/1790a/18-to-thomas-tattershall,A 18 To Thomas Tattershall,jw-letters,True
jw-letter-1790a-19-to-william-black,jw/letters/1790a/19-to-william-black,A 19 To William Black,jw-letters,True
jw-letter-1790a-20-to-preachers-and-friends,jw/letters/1790a/20-to-preachers-and-friends,A 20 To Preachers And Friends,jw-letters,True
jw-letter-1790a-21-to-friends-in-trowbridge,jw/letters/1790a/21-to-friends-in-trowbridge,A 21 To Friends In Trowbridge,jw-letters,True
jw-letter-1790a-22-to-george-sykes,jw/letters/1790a/22-to-george-sykes,A 22 To George Sykes,jw-letters,True
jw-letter-1790a-23-to-jasper-winscom,jw/letters/1790a/23-to-jasper-winscom,A 23 To Jasper Winscom,jw-letters,True
jw-letter-1790a-24-to-henry-moore,jw/letters/1790a/24-to-henry-moore,A 24 To Henry Moore,jw-letters,True
jw-letter-1790a-25-to-william-smith,jw/letters/1790a/25-to-william-smith,A 25 To William Smith,jw-letters,True
jw-letter-1790a-26-to-charles-atmore,jw/letters/1790a/26-to-charles-atmore,A 26 To Charles Atmore,jw-letters,True
jw-letter-1790a-27-to-adam-clarke,jw/letters/1790a/27-to-adam-clarke,A 27 To Adam Clarke,jw-letters,True
jw-letter-1790a-28-to-samuel-bardsley,jw/letters/1790a/28-to-samuel-bardsley,A 28 To Samuel Bardsley,jw-letters,True
jw-letter-1790a-29-to-dr-pretyman-tomline-bishop-of-lincoln,jw/letters/1790a/29-to-dr-pretyman-tomline-bishop-of-lincoln,A 29 To Dr Pretyman Tomline Bishop Of Lincoln,jw-letters,True
jw-letter-1790a-30-to-peter-garforth,jw/letters/1790a/30-to-peter-garforth,A 30 To Peter Garforth,jw-letters,True
jw-letter-1790a-31-to-peard-dickinson,jw/letters/1790a/31-to-peard-dickinson,A 31 To Peard Dickinson,jw-letters,True
jw-letter-1790a-32-to-thomas-tattershall,jw/letters/1790a/32-to-thomas-tattershall,A 32 To Thomas Tattershall,jw-letters,True
jw-letter-1790a-33-to-mr-tattershall-at-the,jw/letters/1790a/33-to-mr-tattershall-at-the,A 33 To Mr Tattershall At The,jw-letters,True
jw-letter-1790a-34-to-thomas-taylor,jw/letters/1790a/34-to-thomas-taylor,A 34 To Thomas Taylor,jw-letters,True
jw-letter-1790a-35-to-the-printer,jw/letters/1790a/35-to-the-printer,A 35 To The Printer,jw-letters,True
jw-letter-1790a-36-to-george-sykes,jw/letters/1790a/36-to-george-sykes,A 36 To George Sykes,jw-letters,True
jw-letter-1790a-37-to-his-niece-sarah-wesley,jw/letters/1790a/37-to-his-niece-sarah-wesley,A 37 To His Niece Sarah Wesley,jw-letters,True
jw-letter-1790a-38-to-adam-clarke,jw/letters/1790a/38-to-adam-clarke,A 38 To Adam Clarke,jw-letters,True
jw-letter-1790a-39-to-anne-cutler,jw/letters/1790a/39-to-anne-cutler,A 39 To Anne Cutler,jw-letters,True
jw-letter-1790a-40-to-mr-andrews,jw/letters/1790a/40-to-mr-andrews,A 40 To Mr Andrews,jw-letters,True
jw-letter-1790a-41-to-mr-andrews-near-hertford,jw/letters/1790a/41-to-mr-andrews-near-hertford,A 41 To Mr Andrews Near Hertford,jw-letters,True
jw-letter-1790a-42-to-william-smith,jw/letters/1790a/42-to-william-smith,A 42 To William Smith,jw-letters,True
jw-letter-1790a-43-to-henry-moore,jw/letters/1790a/43-to-henry-moore,A 43 To Henry Moore,jw-letters,True
jw-letter-1790a-44-to-arthur-keene,jw/letters/1790a/44-to-arthur-keene,A 44 To Arthur Keene,jw-letters,True
jw-letter-1790a-45-to-his-niece-sarah-wesley,jw/letters/1790a/45-to-his-niece-sarah-wesley,A 45 To His Niece Sarah Wesley,jw-letters,True
jw-letter-1790a-46-to-his-nephew-samuel-wesley,jw/letters/1790a/46-to-his-nephew-samuel-wesley,A 46 To His Nephew Samuel Wesley,jw-letters,True
jw-letter-1790a-47-to-thomas-wride,jw/letters/1790a/47-to-thomas-wride,A 47 To Thomas Wride,jw-letters,True
jw-letter-1790a-48-to-henry-moore,jw/letters/1790a/48-to-henry-moore,A 48 To Henry Moore,jw-letters,True
jw-letter-1790a-49-to-george-holder,jw/letters/1790a/49-to-george-holder,A 49 To George Holder,jw-letters,True
jw-letter-1790a-50-to-mrs-adam-clarke,jw/letters/1790a/50-to-mrs-adam-clarke,A 50 To Mrs Adam Clarke,jw-letters,True
